ID_INDIVIDU,CODE_MAGASIN,PAYS,ETAT,TAILLE,TAILLE_SG,TAILLE_BONNET
205080,332,FR,M,3,90,B
205082,861,FR,M,,,
205086,753,FR,C,,,
205097,692,FR,M,44,90,B
205109,313,FR,M,,,
205110,313,FR,M,38,90,B
205111,311,FR,M,38,95,A
205117,7514,FR,C,,,
205120,920,FR,M,,85,A
205124,63,FR,N,,,
205130,332,FR,N,38,85,A
205133,694,FR,M,40,90,A
205134,593,FR,C,,,
205136,591,FR,M,,,
205156,841,FR,C,,,
205161,920,FR,M,38,85,C
205165,332,FR,M,,,
205171,763,FR,C,38,85,A
205180,541,FR,C,,,
205181,332,FR,M,38,90,A
205194,920,FR,M,42,90,B
205197,691,FR,M,2,,
205200,591,FR,M,,,
205206,762,FR,M,38,90,C
205217,291,FR,M,,,
205226,591,FR,M,42,90,E
205233,7511,FR,M,,,
205249,740,FR,N,46,95,A
205277,691,FR,N,44,95,D
205281,313,FR,N,38,90,A
205285,920,FR,N,,,
205287,334,FR,C,,,
205288,334,FR,C,,,
205290,442,FR,C,,,
205292,291,FR,M,44,95,B
205293,292,FR,C,,,
205302,7512,FR,M,2,90,B
205313,770,FR,M,38,85,C
205317,7511,FR,C,38,90,B
205320,831,FR,N,44,95,D
205325,131,FR,C,,,
205327,740,FR,N,38,85,B
205342,7511,FR,N,42,,
205345,7516,FR,C,,,
205351,753,FR,C,44,95,c
205357,7516,FR,N,,,
205365,740,FR,M,40,90,C
205367,757,FR,N,40,85,B
205369,7519,FR,C,2,85,B
205372,7511,FR,N,40,,
205377,593,FX,C,36,85,B
205380,7514,FR,C,,,
205390,942,FR,N,42,95,B
205403,921,FR,C,2,95,a
205409,771,FR,C,,,
205410,731,FR,C,,,
205419,470,FR,N,36,80,B
205420,291,FR,M,38,90,B
205421,333,FR,C,,,
205423,334,FR,N,,,
205431,332,FR,M,40,90,A
205432,334,FR,C,,,
205434,694,FR,N,40,95,B
205437,920,FR,M,40,90,D
205452,831,FR,N,36,85,B
205453,7511,FR,N,40,,
205455,692,FR,M,,,
205466,530,FR,C,,,
205478,381,FR,M,,,
205484,334,FR,C,,,
205488,342,FR,C,,,
205489,470,FR,N,,,
205491,470,FR,C,40,90,c
205493,491,FR,M,40,85,B
205496,491,FR,N,,,
205497,371,FR,M,38,85,B
205513,752,FR,M,,,
205515,941,FR,M,,,
205516,754,FR,C,40,90,C
205517,921,FR,C,40,95,b
205518,753,FR,N,44,95,c
205521,762,FR,M,40,90,B
205525,740,FR,M,,,
205527,831,FR,N,40,90,D
205535,470,FR,M,40,95,D
205539,920,FR,M,42,90,B
205540,630,FR,M,38,85,C
205546,641,FR,N,38,90,c
205547,332,FR,M,,,
205549,371,FR,N,42,95,C
205550,721,FR,C,40,90,C
205551,334,FR,M,,,
205552,491,FR,C,,,
205553,313,FR,M,40,90,C
205571,921,FR,C,2,85,a
205575,753,FR,N,,,
205581,313,FR,M,2,95,B
205583,313,FR,M,40,95,B
205596,292,FR,N,,,
205610,930,FR,M,40,90,C
205616,721,FR,C,44,95,B
205624,642,FR,C,42,90,B
205631,923,FR,M,,,
205638,314,FR,M,,,
205651,291,FR,M,42,90,B
205658,292,FR,C,,,
205668,753,FR,C,36,85,b
205686,740,FR,C,,,
205693,721,FR,M,85,,4
205697,7519,FR,N,44,95,C
205699,7519,FR,N,2,90,A
205712,692,FR,M,42,90,B
205717,941,FR,M,38,90,B
205722,251,DE,N,,,
205730,921,FR,M,40,90,D
205731,921,FR,N,1,90,b
205749,312,FR,M,40,90,B
205752,251,FR,N,38,85,B
205753,661,FR,M,38,85,b
205754,763,FR,N,38,85,B
205757,311,FR,M,38,90,B
205762,470,FR,M,42,90,C
205770,333,FR,M,,,
205775,130,FR,N,42,95,c
205777,740,FR,M,,,
205778,591,FR,M,40,90,A
205779,314,FR,N,,,
205790,671,FR,N,,,
205799,693,FR,M,,,
205801,692,FR,M,44,95,D
205822,381,FR,M,38,85,A
205823,381,FR,M,38,90,B
205824,642,FR,C,42,95,D
205830,930,FR,C,,,
205835,740,FR,M,,,
205841,151,FR,N,3,90,B
205857,371,FR,M,40,85,A
205861,333,FR,M,,,
205872,753,FR,M,2,90,c
205881,758,FR,M,,,
205893,923,FR,M,,,
205900,758,FR,M,,,
205910,661,FR,M,,,
205912,63,FR,N,,,
205919,291,FR,M,,,
205921,442,FR,N,,,
205926,511,FR,M,40,85,D
205932,371,FR,M,38,90,B
205947,753,FR,C,40,85,c
205951,451,FR,M,,,
205953,923,FR,M,,,
205962,753,FR,C,42,85,a
205967,861,FR,M,40,95,B
205974,314,FR,C,,,
205977,314,FR,C,,,
205982,920,FR,M,36,90,A
205999,451,FR,M,,,
206007,371,FR,M,40,95,B
206010,7512,FR,C,2,85,A
206014,771,FR,C,,,
206016,251,FR,C,,,
206028,756,FR,C,,,
206029,692,FR,M,38,90,C
206036,332,FR,M,36,90,A
206046,332,FR,N,36,85,C
206054,661,FR,N,44,95,c
206056,661,FR,M,40,,B
206063,920,FR,M,,,
206072,591,FR,M,42,85,D
206075,371,FR,N,36,85,A
206077,342,FR,C,,,
206085,371,FR,N,38,85,D
206090,942,FR,C,,,
206095,7519,FR,N,1,85,C
206106,756,FR,C,,,
206110,756,FR,N,,,
206112,921,FR,C,3,90,b
206116,757,FR,N,38,90,C
206120,942,FR,C,,,
206121,942,FR,C,,,
206122,7514,FR,N,,,
206129,314,FR,N,,,
206132,671,FR,C,,,
206134,61,FR,M,36,95,a
206140,861,FR,N,36,90,A
206141,782,FR,M,,,
206143,782,FR,N,,,
206148,861,FR,M,40,,C
206149,771,FR,N,,,
206150,7514,FR,C,,,
206152,291,FR,N,36,85,B
206153,314,FR,C,,,
206159,181,FR,N,36,90,b
206163,861,FR,M,46,,E
206164,941,FR,M,,,
206173,313,LU,N,36,90,C
206174,141,FR,N,,,
206178,740,FR,M,,,
206181,62,FR,M,2,,
206187,831,FR,M,36,85,B
206199,593,FR,C,38,85,A
206200,591,FR,M,38,90,B
206225,593,FR,N,46,100,D
206231,942,FR,C,,,
206234,332,FR,N,44,90,B
206238,342,FR,C,,,
206239,921,FR,C,,,
206244,831,FR,N,,,
206248,921,FR,C,,,
206262,292,FR,M,,,
206264,312,FR,M,,,
206273,7516,FR,C,,,
206279,593,FR,C,38,90,B
206282,921,FR,C,,,
206291,292,FR,C,,,
206293,131,FR,C,,,
206295,771,FR,C,,,
206298,671,FR,N,,,
206311,861,FR,N,,85,A
206320,332,FR,M,42,90,C
206327,7514,FR,C,,,
206335,641,FR,M,42,95,B
206339,7519,FX,C,,,
206341,751,FR,M,1,90,C
206342,753,FR,C,40,95,D
206353,920,FR,M,38,90,A
206358,692,FR,M,42,90,A
206361,781,FR,M,38,85,B
206372,920,FR,N,42,95,C
206374,292,FR,C,,,
206376,441,FR,N,,,
206388,371,FR,N,,,
206389,131,FR,C,,,
206397,692,FR,M,38,90,C
206399,181,FR,M,44,90,b
206406,941,FR,M,1,90,C
206420,451,FR,N,,,
206426,211,FR,C,,,
206431,740,FR,N,40,95,B
206432,661,FR,N,36,85,b
206433,661,FR,N,3,95,c
206436,920,FR,M,36,85,B
206437,591,BE,N,1,85,A
206439,770,FR,N,42,95,C
206455,757,FR,C,2,90,A
206457,756,FR,N,,,
206466,922,FR,M,40,95,B
206471,693,FR,M,42,90,B
206482,740,FR,M,40,90,B
206489,781,FR,M,44,90,D
206490,930,FR,N,95,40,B
206512,923,FR,N,,,
206515,7512,FR,C,,,
206518,292,FR,N,,,
206519,291,FR,N,42,95,B
206521,131,FR,N,,,
206524,211,FR,N,,,
206534,151,FR,N,38,90,C
206536,62,FR,N,2,90,C
206539,511,FR,N,38,85,B
206553,757,FR,M,2,90,A
206565,511,FR,M,40,95,A
206569,661,FR,N,42,90,b
206571,693,FR,M,42,90,D
206572,642,FR,N,42,90,D
206573,661,FR,M,,,
206579,332,FR,M,,,
206583,642,FR,C,,,
206585,441,FR,N,,,
206596,7514,FR,N,,,
206612,770,FR,N,40,95,E
206621,781,FR,M,36,85,A
206632,333,FR,N,,,
206634,313,FR,M,,,
206653,740,FR,N,,,
206661,7514,FR,N,,,
206667,7516,FR,C,,,
206669,451,FR,M,,,
206675,921,FR,C,,,
206676,753,FR,C,,95,B
206679,771,FR,C,,,
206683,758,FR,M,,,
206685,332,FR,M,40,85,D
206692,141,FR,M,42,,9
206695,141,FR,M,,,
206702,62,FR,M,38,85,A
206724,441,FR,C,,,
206739,642,FR,M,,,
206742,740,FR,M,,,
206744,781,FR,M,,,
206752,861,LU,M,40,90,D
206757,770,FR,M,36,90,B
206758,763,FR,C,36,85,A
206768,131,FR,C,,,
206771,861,FR,N,,,
206780,61,FR,C,,,
206799,421,FR,C,,,
206805,171,FR,C,,,
206811,758,FR,M,,,
206813,7519,FX,C,38,85,b
206826,757,FR,C,,,
206833,7518,FR,M,2,90,B
206847,691,FR,M,38,90,B
206848,7514,FR,M,,,
206851,7514,FR,C,,,
206862,291,FR,M,36,85,A
206863,941,FR,M,44,95,B
206868,141,FR,M,,,
206879,770,FR,N,38,90,A
206884,831,FR,N,40,85,B
206890,130,FR,C,,90,E
206893,201,FR,N,44,95,d
206894,130,FR,N,40,85,D
206896,130,FR,N,36,85,A
206898,130,FR,C,36,85,B
206907,763,FR,N,38,90,C
206924,693,FR,M,36,80,A
206946,511,FR,N,38,90,A
206948,591,FR,M,,85,B
206951,641,FR,M,38,90,a
206953,641,FR,M,38,85,a
206957,693,FR,N,42,95,E
206960,371,FR,N,40,90,B
206961,312,FR,C,42,90,C
206967,333,FR,N,,,
206983,921,FR,C,42,90,c
207006,130,FR,C,,90,D
207011,312,FR,M,,85,A
207019,740,FR,N,,85,A
207020,313,FR,M,,,
207023,693,FR,M,42,95,B
207026,593,FR,N,40,,D
207034,332,FR,N,44,100,D
207041,442,FR,M,38,85,A
207046,641,FR,M,42,95,c
207060,923,FR,M,,,
207086,292,FR,C,,,
207089,62,FR,M,,,
207093,920,FR,M,40,95,c
207104,591,FR,N,1,85,B
207119,61,FR,C,38,85,B
207127,754,FR,M,36,85,B
207137,694,FR,M,38,90,B
207143,642,FR,C,,,
207149,756,FR,C,,,
207150,561,FR,M,,,
207153,757,FR,C,3,90,B
207166,740,FR,M,,,
207186,630,AE,M,40,85,B
207189,740,CH,N,42,95,D
207194,333,FR,C,,,
207195,312,FR,M,38,85,B
207198,593,FR,N,36,85,B
207207,313,FR,M,40,90,C
207220,770,FR,C,38,90,B
207221,763,FR,C,,90,B
207225,7518,FR,M,38,85,E
207233,342,FR,M,,,
207239,980,FR,C,,,
207240,171,FR,C,,,
207246,740,FR,M,40,85,B
207249,753,FR,C,,,
207251,333,FR,M,,,
207267,661,FR,N,38,85,c
207272,831,FR,N,,,
207273,831,FR,M,,,
207276,63,FR,N,,,
207278,333,FR,M,85,,3
207287,695,FR,M,40,90,A
207316,757,FR,C,42,90,D
207332,721,FR,N,40,95,C
207337,721,FR,C,42,90,A
207341,721,FR,C,38,95,A
207351,740,FR,M,38,85,C
207355,941,FR,M,,,
207356,561,FR,M,42,100,D
207360,561,FR,M,38,90,b
207361,786,FR,M,,,
207366,923,FR,M,,,
207368,758,FR,M,,,
207392,785,FR,M,44,90,a
207406,763,FR,N,42,90,D
207407,292,FR,C,,,
207412,291,FR,M,40,90,E
207417,131,FR,C,,,
207420,312,FR,M,42,95,C
207421,334,FR,N,,,
207433,131,FR,C,,,
207439,62,FR,N,1,90,A
207442,62,FR,M,40,90,D
207446,740,FR,N,,,
207458,292,FR,C,,,
207463,920,FR,M,1,90,A
207470,561,FR,M,38,95,b
207480,511,FR,M,38,90,c
207481,511,FR,M,3,90,C
207504,342,FR,N,,,
207511,334,FR,N,,,
207512,334,FR,C,,,
207517,441,FR,C,,,
207538,756,FR,M,,,
207548,333,FR,M,,,
207567,831,FR,N,4,95,C
207568,920,FR,M,1,85,b
207569,923,FR,M,,,
207576,441,FR,M,,,
207584,351,FR,C,1,90,B
207586,757,FR,C,40,,
207589,753,FR,C,40,95,A
207594,561,FR,M,,,
207601,641,FR,M,40,85,A
207607,721,FR,C,3,95,C
207609,922,FR,M,38,90,B
207611,921,FR,M,40,90,b
207613,785,FR,M,2,95,b
207615,921,RE,C,40,90,b
207616,7514,FR,C,,,
207624,181,FR,C,,,
207628,762,FR,M,38,85,E
207634,333,FR,M,,,
207650,131,FR,C,,,
207657,313,FR,M,2,85,B
207664,381,FR,C,,,
207666,593,FR,C,,,
207669,758,FR,M,,,
207674,334,FR,N,40,90,C
207691,920,FR,N,42,95,C
207703,752,FR,C,,,
207708,757,FR,C,,,
207712,841,FR,C,,,
207717,757,FR,M,,,
207720,251,FR,M,,,
207727,131,FR,N,,,
207741,920,FR,N,,,
207742,130,FR,C,2,90,c
207746,831,FR,N,,,
207758,561,FR,N,38,90,c
207759,694,FR,M,44,95,D
207765,314,FR,C,,,
207775,181,FR,M,40,90,b
207781,530,FR,C,,,
207782,921,FR,C,3,90,c
207796,7516,FR,C,,,
207799,7516,FR,C,,,
207802,785,FR,C,38,90,a
207812,942,FR,C,,,
207817,751,FR,M,38,90,B
207821,541,FR,C,,,
207823,753,FR,C,2,85,c
207838,311,FR,M,40,95,B
207842,491,FR,M,,,
207843,920,FR,M,36,85,B
207853,691,FR,N,38,90,B
207854,693,FR,N,38,85,B
207860,561,FR,M,40,85,b
207862,740,FR,M,,,
207874,371,FR,M,42,90,B
207878,470,FR,M,36,85,a
207885,7516,FR,N,,,
207891,7516,FR,C,,,
207892,7519,FR,N,38,90,A
207896,171,FR,C,,,
207903,754,FR,N,40,90,b
207921,721,FR,N,44,95,D
207930,692,FR,N,40,90,D
207935,753,FR,N,36,85,B
207938,7519,FR,C,1,90,B
207945,754,FR,C,1,85,C
207946,333,FR,M,,,
207947,754,FR,C,42,95,D
207948,754,FR,M,40,95,c
207949,7512,FR,N,,,
207956,7519,FR,C,40,90,B
207965,950,FR,M,,,
207967,7514,FR,C,,,
207981,782,FR,N,,,
207982,785,FR,M,,90,a
208004,782,FR,C,,,
208008,841,FR,C,,,
208023,181,FR,M,38,95,b
208027,312,FR,C,38,90,B
208028,314,FR,C,,,
208033,312,FR,M,38,85,B
208037,292,FR,C,,,
208042,311,FR,C,,,
208056,470,FR,N,,,
208059,923,FR,M,,,
208066,920,FR,M,38,95,A
208076,831,FR,N,2,90,B
208077,630,FR,M,38,85,B
208082,561,FR,M,,,
208088,530,FR,C,,,
208100,740,FR,M,,,
208115,381,FR,C,1,85,C
208119,342,FR,N,,,
208141,441,FR,M,,,
208142,421,FR,N,,,
208149,923,FR,C,,,
208151,785,FR,C,,90,a
208181,62,FR,C,,,
208200,470,FR,M,40,90,C
208201,757,FR,C,2,85,C
208207,782,FR,C,,,
208224,781,FR,M,,,
208228,861,FR,M,,,
208239,314,FR,C,,,
208244,342,FR,C,,,
208247,334,FR,C,,,
208248,841,FR,N,1,85,C
208249,661,FR,M,38,85,b
208257,740,FR,M,42,90,B
208277,530,FR,C,,,
208282,511,FR,M,38,85,B
208288,7518,FR,C,,,
208297,785,FR,M,,,
208303,730,FR,C,,,
208307,7518,FR,M,4,,
208319,694,FR,M,2,90,C
208328,130,FR,C,40,85,B
208330,921,FR,N,2,90,c
208343,312,FR,M,38,85,B
208352,661,FR,M,,,
208360,511,FR,N,38,85,D
208364,642,FR,C,42,95,C
208369,694,FR,M,1,85,B
208372,332,FR,M,40,95,B
208374,381,FR,M,38,85,A
208381,757,FR,C,38,90,B
208392,251,FR,C,,,
208393,695,FR,M,38,85,B
208395,591,FR,M,42,90,C
208400,641,FR,M,1,90,b
208403,921,FR,N,40,95,a
208407,841,FR,C,1,85,B
208409,7519,FR,C,1,90,C
208411,757,FR,C,42,95,A
208419,750,FR,N,,,
208423,785,FR,C,,,
208448,740,FR,N,1,85,A
208449,693,FR,N,1,85,C
208450,740,FR,N,40,95,A
208451,62,FR,M,38,85,B
208458,752,BE,C,,,
208469,561,FR,M,36,85,b
208476,314,FR,C,,,
208488,750,FR,C,,,
208489,7519,FR,N,3,95,D
208491,756,FR,C,,,
208501,7518,FR,N,2,90,c
208517,757,FR,C,38,90,A
208525,7514,FR,M,,,
208534,421,FR,C,,,
208538,721,FR,C,40,90,B
208543,692,FR,M,36,85,A
208554,841,FR,N,,,
208562,740,FR,M,38,90,A
208563,740,FR,M,38,85,B
208570,740,FR,M,40,90,C
208575,920,FR,M,,,
208576,770,FR,N,,,
208582,920,FR,N,40,90,B
208587,921,FR,C,1,90,b
208589,920,FR,M,3,90,b
208594,980,FR,M,,,
208601,292,FR,N,,,
208616,762,FR,N,42,95,E
208617,762,FR,N,42,95,C
208634,753,FR,M,,,
208636,921,FR,C,38,90,b
208647,785,FR,M,40,90,B
208669,131,FR,N,42,95,D
208685,312,FR,C,38,85,A
208690,291,FR,M,38,90,A
208703,593,BE,C,42,95,C
208704,693,FR,M,40,90,A
208709,593,FR,N,42,90,C
208710,593,FR,N,,,
208724,630,FR,M,,,
208726,130,FR,N,44,100,c
208729,130,FR,M,40,90,c
208735,920,FR,M,38,90,B
208745,572,FR,M,,,
208762,561,FR,M,40,90,c
208770,642,FR,N,36,85,A
208773,693,FR,M,,,
208774,671,FR,M,,,
208775,671,FR,N,,,
208780,593,FR,M,,,
208785,592,FR,M,,,
208794,342,FR,N,,,
208799,334,FR,C,,,
208806,334,FR,C,,,
208812,470,FR,M,40,90,D
208815,511,FR,M,3,95,C
208820,441,FR,C,,,
208839,642,FR,C,3,90,B
208840,695,FR,M,38,90,A
208849,757,PF,C,1,85,A
208857,7519,FR,N,44,90,D
208865,131,FR,M,,,
208870,332,FR,M,42,95,B
208871,201,FR,N,2,85,c
208881,920,FR,M,3,90,C
208886,441,FR,N,,,
208895,334,FR,C,,,
208900,333,FR,M,,,
208903,381,FR,M,38,85,A
208913,7511,FR,C,36,90,c
208914,7516,FR,C,,,
208918,721,FR,C,40,95,A
208920,692,FR,M,40,85,B
208937,950,FR,C,,,
208938,942,FR,C,,,
208939,921,FR,C,40,95,b
208944,750,FR,C,,,
208953,141,FR,M,42,95,C
208964,740,FR,M,38,85,A
208969,130,FR,C,40,90,a
208980,692,FR,M,40,95,B
208986,312,FR,C,42,95,C
208988,671,FR,C,,,
209020,740,FR,M,38,85,A
209022,740,FR,M,,,
209030,950,FR,C,,,
209036,785,FR,M,36,85,b
209057,314,FR,C,,,
209058,312,FR,M,40,90,B
209084,642,FR,C,44,95,B
209085,757,FR,C,2,90,B
209094,541,FR,C,,,
209101,7516,FR,C,,,
209106,692,FR,M,38,85,B
209107,759,FR,C,1,90,C
209114,721,FR,C,38,85,D
209120,757,FR,C,38,90,C
209128,693,FR,M,36,90,B
209129,693,FR,M,36,90,C
209139,941,FR,M,38,90,C
209145,130,FR,C,,90,d
209149,920,FR,N,3,90,A
209161,920,FR,N,38,90,B
209168,591,FR,N,40,90,C
209171,470,FR,N,40,90,D
209173,661,FR,M,42,95,b
209197,757,FR,C,,,
209222,770,FR,M,42,90,B
209228,731,FR,M,40,90,b
209231,754,FR,M,40,90,b
209235,754,FR,M,1,85,b
209238,695,FR,M,42,95,D
209250,754,FR,M,40,95,b
209253,752,FR,N,38,90,D
209255,754,FR,M,38,90,b
209260,756,FR,N,,,
209267,941,FR,M,,90,E
209276,451,FR,M,1,85,B
209279,930,FR,M,38,90,C
209284,980,FR,C,,,
209291,941,FR,M,38,85,A
209297,750,FR,N,,,
209315,785,FR,N,44,90,b
209316,782,FR,M,,,
209317,923,FR,M,2,85,B
209320,922,FR,N,2,90,A
209321,786,FR,N,,,
209322,923,FR,M,40,95,C
209326,921,FR,N,36,90,c
209353,313,FR,M,40,90,C
209355,312,FR,M,38,85,C
209363,942,FR,N,,,
209370,291,FR,N,40,95,B
209372,470,FR,M,40,95,B
209378,7512,SZ,N,,,
209383,740,FR,N,,,
209389,740,FR,M,40,90,B
209392,730,FR,M,42,90,C
209400,758,FX,M,,,
209405,63,FR,N,,,
209409,692,FR,M,1,90,A
209414,920,FR,M,,,
209417,593,FR,C,,,
209418,592,FR,M,,,
209426,591,FR,M,38,90,B
209437,541,FR,C,,,
209440,692,FR,M,40,90,A
209443,692,FR,M,40,90,B
209448,693,FR,M,38,90,A
209449,694,FR,N,36,85,C
209453,671,FR,N,,,
209464,342,FR,C,,,
209466,342,FR,C,,,
209470,333,FR,M,,,
209471,334,FR,C,,,
209476,334,FR,N,,,
209489,442,FR,N,,,
209492,371,FR,M,36,85,B
209515,785,FR,M,40,90,B
209516,785,FR,M,42,95,C
209518,763,FR,M,40,90,D
209521,930,FR,M,40,90,A
209537,758,FX,M,,,
209562,312,FR,M,42,90,B
209576,920,FR,M,40,90,D
209579,62,FR,N,3,90,B
209584,721,FR,C,40,90,C
209597,371,FR,M,38,90,A
209602,593,FR,C,,,
209666,781,FR,M,36,85,B
209695,333,FR,C,,,
209698,342,FR,C,,,
209704,861,FR,M,38,,E
209705,342,FR,C,,,
209706,593,FR,C,,,
209710,593,FR,C,42,90,B
209711,591,FR,C,38,85,C
209713,381,FR,M,40,95,B
209729,757,FR,C,40,95,D
209731,131,FR,C,,,
209756,694,FR,M,40,95,C
209764,751,FR,M,38,85,B
209765,757,FR,N,36,80,A
209778,750,FR,C,,,
209791,757,FR,C,2,90,C
209793,950,FR,C,,,
209796,942,FR,M,,95,D
209800,131,FR,M,38,85,A
209809,251,FR,C,,,
209811,171,FR,C,,,
209819,312,FR,M,42,95,C
209830,131,FR,M,36,90,A
209831,131,FR,M,,,
209850,641,FR,M,36,85,b
209856,371,FR,M,36,85,B
209863,530,FR,C,,,
209878,999,FR,N,,,
209885,999,FR,C,,,
209895,999,FR,N,,,
209905,999,FR,M,,,
209910,999,FR,N,,,
209929,7511,FR,M,,,
209934,999,FR,M,,,
209939,999,FR,M,,,
209940,999,FR,C,,,
209948,999,FR,M,,,
209967,999,FR,M,,,
209973,999,FR,C,,,
209981,999,FR,C,,,
209986,371,FR,M,1,90,C
209990,861,FR,M,42,95,C
210008,441,FR,C,,,
210009,470,FR,M,40,90,B
210012,671,FR,C,,,
210036,141,FR,N,38,90,B
210039,922,FR,M,46,100,C
210045,921,FR,C,1,85,d
210057,441,FR,N,,,
210067,921,FR,C,40,90,b
210070,691,FR,M,40,,
210075,642,FR,N,38,90,B
210083,920,FR,M,,,
210088,753,FR,C,2,90,d
210092,757,FR,C,1,85,B
210100,7519,FR,N,,,
210106,751,FR,M,38,90,B
210108,763,FR,C,38,90,A
210116,758,FR,N,,,
210118,759,FR,N,38,85,B
210119,763,FR,C,38,85,D
210123,763,FR,M,36,90,B
210134,694,FR,M,42,85,D
210135,693,FR,M,2,90,C
210143,751,FR,C,,,
210147,757,FR,C,38,90,B
210173,7511,FR,M,40,90,D
210176,740,FR,N,2,85,E
210179,941,FR,N,42,95,D
210183,642,FR,C,36,85,D
210189,841,FR,M,1,95,C
210191,63,FR,N,,,
210197,785,FR,C,42,95,b
210200,785,FR,C,1,85,c
210201,782,FR,C,,,
210204,921,FR,N,38,90,b
210214,781,FR,M,2,90,C
210220,7519,FR,C,1,90,C
210225,131,FR,N,,,
210226,841,FR,C,40,90,B
210242,312,FR,M,38,85,B
210252,291,FR,N,40,90,C
210257,313,FR,M,40,90,B
210260,314,FR,C,,,
210262,470,FR,N,38,85,B
210265,740,FR,M,44,95,C
210273,313,FR,M,,,
210275,62,FR,N,,,
210277,181,FR,N,42,90,b
210281,786,FR,N,,,
210284,786,FR,M,,,
210286,131,FR,N,1,85,A
210287,130,FR,N,40,85,b
210293,63,FR,C,,,
210295,630,FR,M,,,
210308,641,FR,N,36,90,b
210309,371,FR,M,42,90,C
210310,593,FR,C,,,
210311,782,FR,C,,,
210313,593,FR,C,,,
210322,740,CH,N,36,90,A
210325,642,FR,C,38,90,B
210337,642,FR,C,44,90,B
210339,441,FR,N,,,
210344,333,FR,N,,,
210346,342,FR,C,,,
210352,371,FR,M,4,95,D
210358,441,FR,C,,,
210368,561,FR,M,40,95,B
210379,786,FR,M,38,85,A
210380,7512,FR,C,,,
210398,941,FR,M,38,90,C
210405,781,FR,M,38,90,E
210410,694,FR,M,42,95,C
210414,642,FR,C,1,85,B
210415,312,FR,M,38,85,B
210421,63,FR,M,,,
210423,63,FR,N,,,
210432,642,FR,C,38,90,A
210460,692,FR,M,1,90,B
210462,642,FR,C,40,90,B
210466,757,FR,C,38,85,B
210478,753,FR,C,40,95,b
210488,786,FR,M,,,
210492,511,FR,M,40,95,C
210509,62,FR,N,,,
210523,591,FR,M,40,90,B
210530,511,FR,M,36,85,A
210533,572,FR,C,,,
210544,312,FR,N,,85,B
210546,371,FR,M,44,100,D
210547,381,FR,M,38,90,B
210551,7511,FR,M,36,85,A
210564,641,FR,M,40,85,a
210566,630,FR,M,1,95,A
210571,692,FR,M,1,85,B
210573,757,FR,C,44,95,B
210574,921,FR,C,4,95,c
210581,314,FR,C,,,
210590,131,FR,M,38,95,D
210594,7518,FR,M,,,
210602,131,FR,M,36,90,D
210610,63,FR,M,,,
210621,920,FR,M,38,90,b
210627,342,FR,C,,,
210636,441,FR,C,,,
210637,642,FR,C,40,90,B
210638,371,FR,M,,,
210654,7514,FR,M,1,85,A
210657,758,FX,M,,,
210660,756,FR,C,,,
210673,759,FR,C,42,95,c
210675,756,FR,C,,,
210693,312,FR,N,40,90,C
210697,763,FR,C,40,95,C
210703,7519,FR,C,40,90,A
210709,131,FR,N,36,90,B
210713,312,FR,N,38,90,C
210715,314,FR,C,,,
210718,171,FR,C,,,
210721,692,FR,N,1,85,C
210727,920,FR,N,40,90,c
210737,511,FR,M,38,90,B
210741,692,FR,M,40,90,C
210743,691,FR,M,40,,
210747,350,FR,M,36,85,A
210753,441,FR,M,,,
210755,470,FR,M,36,85,C
210760,753,FR,C,40,95,b
210765,758,FX,M,,,
210768,753,FR,C,,,
210769,758,FR,N,,,
210781,7518,FR,M,42,95,C
210782,753,FR,N,42,95,b
210799,753,FR,N,36,85,B
210800,753,FR,M,38,85,b
210803,731,FR,M,42,90,b
210808,7512,FR,M,3,85,A
210809,751,FR,M,38,90,B
210810,740,FR,M,36,85,A
210811,694,FR,M,38,90,B
210813,694,FR,M,2,90,B
210817,695,FR,N,1,90,c
210819,694,FR,M,42,90,C
210824,942,FR,M,38,90,D
210826,7519,FR,C,1,85,B
210841,757,FR,N,36,85,C
210859,924,FR,C,42,95,a
210861,923,FR,M,,,
210862,923,FR,M,,,
210864,642,FR,S,,,
210871,7514,FR,M,,,
210875,7514,FR,M,38,90,B
210877,841,FR,N,,,
210883,861,FR,M,36,90,E
210887,782,FR,N,,,
210904,921,FR,N,36,85,b
210908,759,FR,N,38,90,B
210910,922,FR,N,36,85,C
210914,691,FR,M,40,85,B
210937,841,FR,N,,,
210948,211,FR,N,,,
210952,292,FR,C,,,
210956,63,FR,M,,,
210960,62,FR,C,,,
210964,920,FR,M,38,90,C
210968,759,FR,M,2,95,C
210979,740,FR,N,1,90,B
210997,920,FR,M,2,90,D
211004,740,FR,M,40,90,C
211006,593,FR,C,40,95,D
211007,591,FR,M,38,90,A
211010,593,FR,N,,,
211013,593,FR,C,36,90,B
211014,592,FR,N,,,
211025,671,FR,M,,,
211033,593,FR,N,,85,B
211051,332,FR,M,,,
211056,333,FR,C,,,
211061,333,FR,M,,,
211064,421,FR,C,,,
211067,642,FR,C,38,85,A
211071,381,FR,M,1,90,B
211072,693,FR,M,40,95,B
211077,441,FR,C,,,
211078,441,FR,N,,,
211084,371,FR,N,36,90,B
211088,350,FR,M,36,85,B
211092,785,FR,M,1,85,c
211093,782,FR,N,,,
211097,757,FR,C,,,
211124,630,FR,N,,,
211131,342,FR,C,,100,E
211139,7519,FR,C,38,90,c
211143,511,FR,M,38,90,A
211146,441,FR,C,,,
211148,593,FR,C,,,
